p1,p2,p3,p4,p5,counts,norm_counts
1573102,3309829.0,,,,3,3.464643314970724e-05
4800539,1446874.0,3309829.0,,,3,3.464643314970724e-05
1787603,3309829.0,,,,3,3.464643314970724e-05
1259143,1424619.0,3309829.0,,,3,3.464643314970724e-05
4453397,1446874.0,3309829.0,,,3,3.464643314970724e-05
4633833,1446874.0,3309829.0,,,3,3.464643314970724e-05
3732370,3309829.0,,,,3,3.464643314970724e-05
555308,1446874.0,3309829.0,,,3,3.464643314970724e-05
1829752,3309829.0,,,,3,3.464643314970724e-05
409468,3309829.0,,,,3,3.464643314970724e-05
4678049,1446874.0,3309829.0,,,3,3.464643314970724e-05
4904603,4906171.0,,,,3,3.464643314970724e-05
3337596,3607105.0,3309829.0,,,3,3.464643314970724e-05
3362373,1446874.0,3309829.0,,,3,3.464643314970724e-05
4427451,3309829.0,,,,3,3.464643314970724e-05
4841742,1446874.0,3309829.0,,,3,3.464643314970724e-05
249777,1446874.0,3309829.0,,,3,3.464643314970724e-05
3685601,3309829.0,,,,3,3.464643314970724e-05
2147156,1446874.0,3309829.0,,,3,3.464643314970724e-05
3951424,3309829.0,,,,3,3.464643314970724e-05
2444956,1446874.0,3309829.0,,,3,3.464643314970724e-05
4927220,2286144.0,3309829.0,,,3,3.464643314970724e-05
4673580,1446874.0,3309829.0,,,3,3.464643314970724e-05
4862739,3131342.0,3309829.0,,,3,3.464643314970724e-05
3801586,3309829.0,,,,3,3.464643314970724e-05
4654202,3309829.0,,,,3,3.464643314970724e-05
3654123,4790788.0,2327105.0,3309829.0,,3,3.464643314970724e-05
4558591,3309829.0,,,,3,3.464643314970724e-05
4671586,2306418.0,3309829.0,,,3,3.464643314970724e-05
3612205,3309829.0,,,,3,3.464643314970724e-05
2568634,422644.0,3588903.0,1446874.0,3309829.0,3,3.464643314970724e-05
4879801,3309829.0,,,,3,3.464643314970724e-05
3737248,3309829.0,,,,3,3.464643314970724e-05
2809999,3309829.0,,,,3,3.464643314970724e-05
4185802,3309829.0,,,,3,3.464643314970724e-05
3623701,3309829.0,,,,3,3.464643314970724e-05
1040579,1446874.0,3309829.0,,,3,3.464643314970724e-05
2378675,4929981.0,1446874.0,3309829.0,,3,3.464643314970724e-05
943131,3309829.0,,,,3,3.464643314970724e-05
4674476,4634649.0,1705974.0,,,3,3.464643314970724e-05
1624175,4627250.0,,,,3,3.464643314970724e-05
1671426,3309829.0,,,,3,3.464643314970724e-05
4675980,1446874.0,3309829.0,,,3,3.464643314970724e-05
4643339,3491733.0,3309829.0,,,3,3.464643314970724e-05
1377421,4808255.0,1446874.0,3309829.0,,3,3.464643314970724e-05
4181119,3330662.0,3309829.0,,,3,3.464643314970724e-05
2890303,3309829.0,,,,3,3.464643314970724e-05
4812989,3309829.0,,,,3,3.464643314970724e-05
3320468,2327105.0,3309829.0,,,3,3.464643314970724e-05
4645063,3309829.0,,,,3,3.464643314970724e-05
3929822,3309829.0,,,,3,3.464643314970724e-05
2157241,1446874.0,3309829.0,,,3,3.464643314970724e-05
2716026,3309829.0,,,,3,3.464643314970724e-05
3652269,,,,,3,3.464643314970724e-05
3584648,3309829.0,,,,3,3.464643314970724e-05
1291845,1446874.0,3309829.0,,,3,3.464643314970724e-05
3860493,3309829.0,,,,3,3.464643314970724e-05
1791177,1446874.0,3309829.0,,,3,3.464643314970724e-05
2970496,3309829.0,,,,3,3.464643314970724e-05
4795556,3309829.0,,,,3,3.464643314970724e-05
699131,3309829.0,,,,3,3.464643314970724e-05
4650014,3309829.0,,,,3,3.464643314970724e-05
3178821,2815167.0,3309829.0,,,3,3.464643314970724e-05
4879702,3309829.0,,,,3,3.464643314970724e-05
1918502,1446874.0,3309829.0,,,3,3.464643314970724e-05
3071611,1446874.0,3309829.0,,,3,3.464643314970724e-05
1878390,3309829.0,,,,3,3.464643314970724e-05
4743671,4861436.0,1446874.0,3309829.0,,3,3.464643314970724e-05
2995252,1446874.0,3309829.0,,,3,3.464643314970724e-05
4553156,3309829.0,,,,3,3.464643314970724e-05
4668786,1446874.0,3309829.0,,,3,3.464643314970724e-05
1773020,1446874.0,3309829.0,,,3,3.464643314970724e-05
2735802,3309829.0,,,,3,3.464643314970724e-05
1146069,1446874.0,3309829.0,,,3,3.464643314970724e-05
4943917,3202180.0,3309829.0,,,3,3.464643314970724e-05
4916623,1446874.0,3309829.0,,,3,3.464643314970724e-05
910378,4566549.0,3309829.0,,,3,3.464643314970724e-05
2170123,,,,,3,3.464643314970724e-05
4555051,3309829.0,,,,3,3.464643314970724e-05
1155546,3491733.0,3309829.0,,,3,3.464643314970724e-05
2575336,1446874.0,3309829.0,,,3,3.464643314970724e-05
3413105,3309829.0,,,,3,3.464643314970724e-05
3192128,3309829.0,,,,3,3.464643314970724e-05
4880522,3309829.0,,,,3,3.464643314970724e-05
4798640,3309829.0,,,,3,3.464643314970724e-05
269635,3309829.0,,,,3,3.464643314970724e-05
3340281,1446874.0,3309829.0,,,3,3.464643314970724e-05
1773156,3309829.0,,,,3,3.464643314970724e-05
2948247,3491733.0,3309829.0,,,3,3.464643314970724e-05
3453133,2327105.0,3309829.0,,,3,3.464643314970724e-05
4801477,2349547.0,1446874.0,3309829.0,,3,3.464643314970724e-05
4220395,3309829.0,,,,3,3.464643314970724e-05
4792616,1446874.0,3309829.0,,,3,3.464643314970724e-05
925737,3309829.0,,,,3,3.464643314970724e-05
2670144,3309829.0,,,,3,3.464643314970724e-05
4865705,3131342.0,3309829.0,,,3,3.464643314970724e-05
4110277,1525384.0,2879911.0,2327105.0,3309829.0,3,3.464643314970724e-05
4793234,4926933.0,1446874.0,3309829.0,,3,3.464643314970724e-05
3270904,4390069.0,3309829.0,,,3,3.464643314970724e-05
4240135,3607105.0,3309829.0,,,3,3.464643314970724e-05
4938107,4841313.0,3309829.0,,,3,3.464643314970724e-05
2359598,1446874.0,3309829.0,,,3,3.464643314970724e-05
4934143,2327105.0,3309829.0,,,3,3.464643314970724e-05
4861647,3309829.0,,,,3,3.464643314970724e-05
2699685,1446874.0,3309829.0,,,3,3.464643314970724e-05
2771466,3309829.0,,,,3,3.464643314970724e-05
1329743,3309829.0,,,,3,3.464643314970724e-05
4804508,1446874.0,3309829.0,,,3,3.464643314970724e-05
3719033,1446874.0,3309829.0,,,3,3.464643314970724e-05
2519185,3309829.0,,,,3,3.464643314970724e-05
1940649,4743585.0,3131342.0,3309829.0,,3,3.464643314970724e-05
2798327,1446874.0,3309829.0,,,3,3.464643314970724e-05
4799263,1446874.0,3309829.0,,,3,3.464643314970724e-05
4808255,1446876.0,3309829.0,,,3,3.464643314970724e-05
1490082,3309829.0,,,,3,3.464643314970724e-05
4907043,3309829.0,,,,3,3.464643314970724e-05
3358072,505692.0,1446874.0,3309829.0,,3,3.464643314970724e-05
4930169,3309829.0,,,,3,3.464643314970724e-05
608027,2326417.0,1446874.0,3309829.0,,3,3.464643314970724e-05
1330663,1446874.0,3309829.0,,,3,3.464643314970724e-05
4500494,3309829.0,,,,3,3.464643314970724e-05
363694,1446874.0,3309829.0,,,3,3.464643314970724e-05
4801796,3202180.0,3309829.0,,,3,3.464643314970724e-05
2337041,3309829.0,,,,3,3.464643314970724e-05
1528262,1446874.0,3309829.0,,,3,3.464643314970724e-05
2978189,1446874.0,3309829.0,,,3,3.464643314970724e-05
4855994,1446874.0,3309829.0,,,3,3.464643314970724e-05
3406998,3309829.0,,,,3,3.464643314970724e-05
4632889,1446874.0,3309829.0,,,3,3.464643314970724e-05
177033,3309829.0,,,,3,3.464643314970724e-05
2706691,3202180.0,3309829.0,,,3,3.464643314970724e-05
4792068,4094003.0,,,,3,3.464643314970724e-05
2437450,3309829.0,,,,3,3.464643314970724e-05
221106,3309829.0,,,,3,3.464643314970724e-05
4867438,3491733.0,3309829.0,,,3,3.464643314970724e-05
1291306,,,,,3,3.464643314970724e-05
4871103,1446874.0,3309829.0,,,3,3.464643314970724e-05
3994984,,,,,3,3.464643314970724e-05
2196366,3309829.0,,,,3,3.464643314970724e-05
2778581,1446874.0,3309829.0,,,3,3.464643314970724e-05
4932767,3309829.0,,,,3,3.464643314970724e-05
4589356,,,,,3,3.464643314970724e-05
4633696,,,,,3,3.464643314970724e-05
4662959,1446874.0,3309829.0,,,3,3.464643314970724e-05
101988,274720.0,1446874.0,3309829.0,,3,3.464643314970724e-05
4650898,3491733.0,3309829.0,,,3,3.464643314970724e-05
1803396,3309829.0,,,,3,3.464643314970724e-05
4808182,1446874.0,3309829.0,,,3,3.464643314970724e-05
1503041,3309829.0,,,,3,3.464643314970724e-05
3451240,1446874.0,3309829.0,,,3,3.464643314970724e-05
2891297,1446874.0,3309829.0,,,3,3.464643314970724e-05
4007209,4808255.0,1446874.0,3309829.0,,3,3.464643314970724e-05
3541579,1446874.0,3309829.0,,,3,3.464643314970724e-05
1639553,4636922.0,4797340.0,1446874.0,3309829.0,3,3.464643314970724e-05
1342312,,,,,3,3.464643314970724e-05
4642399,1446874.0,3309829.0,,,3,3.464643314970724e-05
4633696,1446874.0,3309829.0,,,3,3.464643314970724e-05
1039881,3491733.0,3309829.0,,,3,3.464643314970724e-05
3878394,392354.0,2805805.0,3309829.0,,3,3.464643314970724e-05
4867995,3309829.0,,,,3,3.464643314970724e-05
3740304,3309829.0,,,,3,3.464643314970724e-05
1779899,3309829.0,,,,3,3.464643314970724e-05
4860065,3309829.0,,,,3,3.464643314970724e-05
2845659,3076713.0,3309829.0,,,3,3.464643314970724e-05
4108724,3309829.0,,,,3,3.464643314970724e-05
3845684,3309829.0,,,,3,3.464643314970724e-05
2266138,1446874.0,3309829.0,,,3,3.464643314970724e-05
4650154,3131342.0,3309829.0,,,3,3.464643314970724e-05
2625682,3491733.0,3309829.0,,,3,3.464643314970724e-05
3806328,3309829.0,,,,3,3.464643314970724e-05
1026699,1783856.0,3309829.0,,,3,3.464643314970724e-05
4221297,3076713.0,3309829.0,,,3,3.464643314970724e-05
4777794,1446874.0,3309829.0,,,3,3.464643314970724e-05
1578693,4751949.0,3309829.0,,,3,3.464643314970724e-05
2656355,3309829.0,,,,3,3.464643314970724e-05
618318,1446874.0,3309829.0,,,3,3.464643314970724e-05
4799267,3309829.0,,,,3,3.464643314970724e-05
1439814,3309829.0,,,,3,3.464643314970724e-05
3338422,3309829.0,,,,3,3.464643314970724e-05
1561546,3309829.0,,,,3,3.464643314970724e-05
1726391,1446874.0,3309829.0,,,3,3.464643314970724e-05
4804333,3309829.0,,,,3,3.464643314970724e-05
4196146,3309829.0,,,,3,3.464643314970724e-05
4802178,1446874.0,3309829.0,,,3,3.464643314970724e-05
4893812,,,,,3,3.464643314970724e-05
826577,1446874.0,3309829.0,,,3,3.464643314970724e-05
226942,1446874.0,3309829.0,,,3,3.464643314970724e-05
1414995,3491733.0,3309829.0,,,3,3.464643314970724e-05
501651,1446874.0,3309829.0,,,3,3.464643314970724e-05
4235742,1446874.0,3309829.0,,,3,3.464643314970724e-05
4925734,1446874.0,3309829.0,,,3,3.464643314970724e-05
2240246,471762.0,3309829.0,,,3,3.464643314970724e-05
4861167,3309829.0,,,,3,3.464643314970724e-05
4637666,913246.0,3309829.0,,,3,3.464643314970724e-05
2733668,3309829.0,,,,3,3.464643314970724e-05
4903691,3309829.0,,,,3,3.464643314970724e-05
3068800,4864997.0,,,,3,3.464643314970724e-05
4852396,1446874.0,3309829.0,,,3,3.464643314970724e-05
3180582,3309829.0,,,,3,3.464643314970724e-05
3639545,1446874.0,3309829.0,,,3,3.464643314970724e-05
1790252,381672.0,3309829.0,,,3,3.464643314970724e-05
4793668,1446874.0,3309829.0,,,3,3.464643314970724e-05
4302715,3131342.0,3309829.0,,,3,3.464643314970724e-05
1128606,3491733.0,3309829.0,,,3,3.464643314970724e-05
3069979,1446874.0,3309829.0,,,3,3.464643314970724e-05
4664514,4751949.0,3309829.0,,,3,3.464643314970724e-05
380641,1446874.0,3309829.0,,,3,3.464643314970724e-05
4931362,3309829.0,,,,3,3.464643314970724e-05
724558,2349210.0,3309829.0,,,3,3.464643314970724e-05
4648766,1446874.0,3309829.0,,,3,3.464643314970724e-05
2035659,4805211.0,848080.0,1446874.0,3309829.0,3,3.464643314970724e-05
4926880,3309829.0,,,,3,3.464643314970724e-05
4936643,1774978.0,3309829.0,,,3,3.464643314970724e-05
1072655,1599527.0,3309829.0,,,3,3.464643314970724e-05
4930207,1446874.0,3309829.0,,,3,3.464643314970724e-05
677282,4628197.0,3309829.0,,,3,3.464643314970724e-05
4813061,3309829.0,,,,3,3.464643314970724e-05
4634471,4678230.0,3309829.0,,,3,3.464643314970724e-05
1679556,3491733.0,3309829.0,,,3,3.464643314970724e-05
4859630,3309829.0,,,,3,3.464643314970724e-05
102062,1446874.0,3309829.0,,,3,3.464643314970724e-05
371124,3309829.0,,,,3,3.464643314970724e-05
265536,3309829.0,,,,3,3.464643314970724e-05
4919568,3131342.0,3309829.0,,,3,3.464643314970724e-05
4666511,1780488.0,1446874.0,3309829.0,,3,3.464643314970724e-05
3157113,1446874.0,3309829.0,,,3,3.464643314970724e-05
1679557,3309829.0,,,,3,3.464643314970724e-05
2085182,3309829.0,,,,3,3.464643314970724e-05
4241637,4859835.0,3309829.0,,,3,3.464643314970724e-05
3586326,3309829.0,,,,3,3.464643314970724e-05
4470844,3309829.0,,,,3,3.464643314970724e-05
4634680,1446874.0,3309829.0,,,3,3.464643314970724e-05
1788420,1446874.0,3309829.0,,,3,3.464643314970724e-05
2702219,1446874.0,3309829.0,,,3,3.464643314970724e-05
4901219,1446874.0,3309829.0,,,3,3.464643314970724e-05
639401,2327105.0,3309829.0,,,3,3.464643314970724e-05
227340,3309829.0,,,,3,3.464643314970724e-05
4660592,3309829.0,,,,3,3.464643314970724e-05
3088492,4804606.0,,,,3,3.464643314970724e-05
935590,3131342.0,3309829.0,,,3,3.464643314970724e-05
4866832,1446874.0,3309829.0,,,3,3.464643314970724e-05
4906083,3491733.0,3309829.0,,,3,3.464643314970724e-05
1777993,3309829.0,,,,3,3.464643314970724e-05
3957576,4904099.0,3309829.0,,,3,3.464643314970724e-05
4673975,1446874.0,3309829.0,,,3,3.464643314970724e-05
2673490,4808255.0,1446874.0,3309829.0,,3,3.464643314970724e-05
4666240,3309829.0,,,,3,3.464643314970724e-05
3000162,,,,,3,3.464643314970724e-05
4732828,,,,,3,3.464643314970724e-05
3071581,3491733.0,3309829.0,,,3,3.464643314970724e-05
4295682,3309829.0,,,,3,3.464643314970724e-05
1230678,3309829.0,,,,3,3.464643314970724e-05
2917045,3309829.0,,,,3,3.464643314970724e-05
3055340,3309829.0,,,,3,3.464643314970724e-05
2710879,3202180.0,3309829.0,,,3,3.464643314970724e-05
2666472,3309829.0,,,,3,3.464643314970724e-05
2281004,3309829.0,,,,3,3.464643314970724e-05
4471093,1446874.0,3309829.0,,,3,3.464643314970724e-05
4179855,3309829.0,,,,3,3.464643314970724e-05
1627282,3309829.0,,,,3,3.464643314970724e-05
1540568,3309829.0,,,,3,3.464643314970724e-05
1175125,,,,,3,3.464643314970724e-05
4804465,4661440.0,3309829.0,,,3,3.464643314970724e-05
2807980,1446874.0,3309829.0,,,3,3.464643314970724e-05
4943719,,,,,3,3.464643314970724e-05
1041553,1446874.0,3309829.0,,,3,3.464643314970724e-05
4498331,1446874.0,3309829.0,,,3,3.464643314970724e-05
4465130,1446874.0,3309829.0,,,3,3.464643314970724e-05
4808743,1446874.0,3309829.0,,,3,3.464643314970724e-05
4667076,4916963.0,1446874.0,3309829.0,,3,3.464643314970724e-05
849486,3309829.0,,,,3,3.464643314970724e-05
1848141,1446874.0,3309829.0,,,3,3.464643314970724e-05
4888576,3309829.0,,,,3,3.464643314970724e-05
346688,3309829.0,,,,3,3.464643314970724e-05
2509054,4808255.0,1446874.0,3309829.0,,3,3.464643314970724e-05
3360092,3131342.0,3309829.0,,,3,3.464643314970724e-05
4940368,3309829.0,,,,3,3.464643314970724e-05
1776504,3309829.0,,,,3,3.464643314970724e-05
1372848,3491733.0,3309829.0,,,3,3.464643314970724e-05
3392223,3309829.0,,,,3,3.464643314970724e-05
4634741,1777529.0,1072582.0,4926933.0,1446874.0,3,3.464643314970724e-05
4701203,3309829.0,,,,3,3.464643314970724e-05
4945040,3309829.0,,,,3,3.464643314970724e-05
2453030,1446874.0,3309829.0,,,3,3.464643314970724e-05
2279128,1446874.0,3309829.0,,,3,3.464643314970724e-05
4677240,3309829.0,,,,3,3.464643314970724e-05
4465962,3309829.0,,,,3,3.464643314970724e-05
1066680,234740.0,3309829.0,,,3,3.464643314970724e-05
1243213,1446874.0,3309829.0,,,3,3.464643314970724e-05
4736219,3309829.0,,,,3,3.464643314970724e-05
4786108,4672462.0,1446874.0,3309829.0,,3,3.464643314970724e-05
4246239,3309829.0,,,,3,3.464643314970724e-05
4880010,1446874.0,3309829.0,,,3,3.464643314970724e-05
785742,302428.0,3309829.0,,,3,3.464643314970724e-05
4797474,1446874.0,3309829.0,,,3,3.464643314970724e-05
4640246,1446874.0,3309829.0,,,3,3.464643314970724e-05
4790597,3607105.0,3309829.0,,,3,3.464643314970724e-05
4250127,3309829.0,,,,3,3.464643314970724e-05
2544925,1446874.0,3309829.0,,,3,3.464643314970724e-05
2817295,1446874.0,3309829.0,,,3,3.464643314970724e-05
1335959,3131342.0,3309829.0,,,3,3.464643314970724e-05
954301,3309829.0,,,,3,3.464643314970724e-05
1782474,3309829.0,,,,3,3.464643314970724e-05
4434416,3309829.0,,,,3,3.464643314970724e-05
4495931,3309829.0,,,,3,3.464643314970724e-05
2327105,3309828.0,,,,3,3.464643314970724e-05
3332932,3309829.0,,,,3,3.464643314970724e-05
3346220,1446874.0,3309829.0,,,3,3.464643314970724e-05
4308352,1446874.0,3309829.0,,,3,3.464643314970724e-05
2689813,1446874.0,3309829.0,,,3,3.464643314970724e-05
4729838,1446874.0,3309829.0,,,3,3.464643314970724e-05
2807190,1446874.0,3309829.0,,,3,3.464643314970724e-05
2788625,4803429.0,,,,3,3.464643314970724e-05
4729192,3491733.0,3309829.0,,,3,3.464643314970724e-05
2678246,3309829.0,,,,3,3.464643314970724e-05
2153011,3309829.0,,,,3,3.464643314970724e-05
4898682,3309829.0,,,,3,3.464643314970724e-05
4813447,1104665.0,1169730.0,,,3,3.464643314970724e-05
4634695,2327105.0,3309829.0,,,3,3.464643314970724e-05
1789205,3309829.0,,,,3,3.464643314970724e-05
2707390,3309829.0,,,,3,3.464643314970724e-05
797634,3309829.0,,,,3,3.464643314970724e-05
580729,3131342.0,3309829.0,,,3,3.464643314970724e-05
2164537,4213676.0,3309829.0,,,3,3.464643314970724e-05
4930863,3491733.0,3309829.0,,,3,3.464643314970724e-05
941997,3309829.0,,,,3,3.464643314970724e-05
3963011,3309829.0,,,,3,3.464643314970724e-05
4860439,1446874.0,3309829.0,,,3,3.464643314970724e-05
4920622,3770090.0,3309829.0,,,3,3.464643314970724e-05
2699360,3309829.0,,,,3,3.464643314970724e-05
4796908,1446874.0,3309829.0,,,3,3.464643314970724e-05
4459871,1446874.0,3309829.0,,,3,3.464643314970724e-05
2145961,1446874.0,3309829.0,,,3,3.464643314970724e-05
2694334,3309829.0,,,,3,3.464643314970724e-05
4644943,3309829.0,,,,3,3.464643314970724e-05
1334162,1446874.0,3309829.0,,,3,3.464643314970724e-05
3488683,3309829.0,,,,3,3.464643314970724e-05
1340679,1446874.0,3309829.0,,,3,3.464643314970724e-05
4841097,1446874.0,3309829.0,,,3,3.464643314970724e-05
3607103,3309829.0,,,,3,3.464643314970724e-05
4625494,4928500.0,3309829.0,,,3,3.464643314970724e-05
4428308,3309829.0,,,,3,3.464643314970724e-05
502141,4874619.0,,,,3,3.464643314970724e-05
2616658,3309829.0,,,,3,3.464643314970724e-05
4904595,536849.0,3309829.0,,,3,3.464643314970724e-05
2591800,3309829.0,,,,3,3.464643314970724e-05
4632985,2067129.0,3309829.0,,,3,3.464643314970724e-05
4801521,3076713.0,3309829.0,,,3,3.464643314970724e-05
2642396,3309829.0,,,,3,3.464643314970724e-05
1643401,1446874.0,3309829.0,,,3,3.464643314970724e-05
1963443,1446874.0,3309829.0,,,3,3.464643314970724e-05
4931216,3491733.0,3309829.0,,,3,3.464643314970724e-05
1175958,3309829.0,,,,3,3.464643314970724e-05
2390176,1446874.0,3309829.0,,,3,3.464643314970724e-05
4833674,3309829.0,,,,3,3.464643314970724e-05
525976,,,,,3,3.464643314970724e-05
4632085,3309829.0,,,,3,3.464643314970724e-05
959972,1446874.0,3309829.0,,,3,3.464643314970724e-05
4932724,1446874.0,3309829.0,,,3,3.464643314970724e-05
4877751,3309829.0,,,,3,3.464643314970724e-05
3088242,3309829.0,,,,3,3.464643314970724e-05
4635985,4865222.0,3309829.0,,,3,3.464643314970724e-05
4263238,4347588.0,3068286.0,1446874.0,3309829.0,3,3.464643314970724e-05
816630,3491733.0,3309829.0,,,3,3.464643314970724e-05
4915610,1446874.0,3309829.0,,,3,3.464643314970724e-05
4705628,1446874.0,3309829.0,,,3,3.464643314970724e-05
2621879,1446874.0,3309829.0,,,3,3.464643314970724e-05
1450257,3491733.0,3309829.0,,,3,3.464643314970724e-05
2366873,1446874.0,3309829.0,,,3,3.464643314970724e-05
511519,3309829.0,,,,3,3.464643314970724e-05
319674,1446874.0,3309829.0,,,3,3.464643314970724e-05
3311823,4662258.0,3309829.0,,,3,3.464643314970724e-05
4875619,3309829.0,,,,3,3.464643314970724e-05
4643513,3076713.0,3309829.0,,,3,3.464643314970724e-05
2913181,3131342.0,3309829.0,,,3,3.464643314970724e-05
4347623,3309829.0,,,,3,3.464643314970724e-05
1175272,,,,,3,3.464643314970724e-05
2295952,1446874.0,3309829.0,,,3,3.464643314970724e-05
1816659,3309829.0,,,,3,3.464643314970724e-05
4488602,1446874.0,3309829.0,,,3,3.464643314970724e-05
931259,1446874.0,3309829.0,,,3,3.464643314970724e-05
4944005,3309829.0,,,,3,3.464643314970724e-05
1072582,4926933.0,1446874.0,3309829.0,,3,3.464643314970724e-05
2419529,567298.0,1446874.0,3309829.0,,3,3.464643314970724e-05
2273975,4926501.0,,,,3,3.464643314970724e-05
1778028,3309829.0,,,,3,3.464643314970724e-05
4677568,1446874.0,3309829.0,,,3,3.464643314970724e-05
1367600,1446874.0,3309829.0,,,3,3.464643314970724e-05
4831312,1446874.0,3309829.0,,,3,3.464643314970724e-05
4866474,1446874.0,3309829.0,,,3,3.464643314970724e-05
3997584,2327105.0,3309829.0,,,3,3.464643314970724e-05
3664459,1849091.0,1446874.0,3309829.0,,3,3.464643314970724e-05
1847895,1446874.0,3309829.0,,,3,3.464643314970724e-05
271983,3309829.0,,,,3,3.464643314970724e-05
4405527,1446874.0,3309829.0,,,3,3.464643314970724e-05
4897702,3309829.0,,,,3,3.464643314970724e-05
3306144,3309829.0,,,,3,3.464643314970724e-05
143642,3309829.0,,,,3,3.464643314970724e-05
351085,3309829.0,,,,3,3.464643314970724e-05
4133759,1446874.0,3309829.0,,,3,3.464643314970724e-05
3708694,3309829.0,,,,2,2.3097622099804826e-05
4901683,1446874.0,3309829.0,,,2,2.3097622099804826e-05
1838553,3309829.0,,,,2,2.3097622099804826e-05
2748674,3309829.0,,,,2,2.3097622099804826e-05
4844072,3309829.0,,,,2,2.3097622099804826e-05
943966,3309829.0,,,,2,2.3097622099804826e-05
4796824,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4651591,3309829.0,,,,2,2.3097622099804826e-05
868104,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4862576,3309829.0,,,,2,2.3097622099804826e-05
4811698,4808255.0,1446874.0,3309829.0,,2,2.3097622099804826e-05
4916687,1169730.0,,,,2,2.3097622099804826e-05
4794093,1774978.0,3309829.0,,,2,2.3097622099804826e-05
1406872,3309829.0,,,,2,2.3097622099804826e-05
3119177,3309829.0,,,,2,2.3097622099804826e-05
2254641,3131342.0,3309829.0,,,2,2.3097622099804826e-05
1689070,3309829.0,,,,2,2.3097622099804826e-05
4396412,1446874.0,3309829.0,,,2,2.3097622099804826e-05
305834,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4797426,3491733.0,3309829.0,,,2,2.3097622099804826e-05
4865631,4929981.0,1446874.0,3309829.0,,2,2.3097622099804826e-05
4811323,3309829.0,,,,2,2.3097622099804826e-05
4671723,3309829.0,,,,2,2.3097622099804826e-05
1271824,3309829.0,,,,2,2.3097622099804826e-05
1421525,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4942179,4620508.0,,,,2,2.3097622099804826e-05
1641503,1446874.0,3309829.0,,,2,2.3097622099804826e-05
347955,3309829.0,,,,2,2.3097622099804826e-05
4808493,3309829.0,,,,2,2.3097622099804826e-05
4629416,3309829.0,,,,2,2.3097622099804826e-05
4485850,3309829.0,,,,2,2.3097622099804826e-05
4753953,1446874.0,3309829.0,,,2,2.3097622099804826e-05
1913738,3309829.0,,,,2,2.3097622099804826e-05
4662534,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4865347,3309829.0,,,,2,2.3097622099804826e-05
2787604,4808255.0,1446874.0,3309829.0,,2,2.3097622099804826e-05
3701816,3491733.0,3309829.0,,,2,2.3097622099804826e-05
3879026,3131342.0,3309829.0,,,2,2.3097622099804826e-05
596090,1446874.0,3309829.0,,,2,2.3097622099804826e-05
3699960,4808255.0,1446874.0,3309829.0,,2,2.3097622099804826e-05
2874946,3309829.0,,,,2,2.3097622099804826e-05
4736609,3309829.0,,,,2,2.3097622099804826e-05
2181393,3309829.0,,,,2,2.3097622099804826e-05
4653640,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4813270,3309829.0,,,,2,2.3097622099804826e-05
4662717,3309829.0,,,,2,2.3097622099804826e-05
2115374,1446874.0,3309829.0,,,2,2.3097622099804826e-05
1164061,3309829.0,,,,2,2.3097622099804826e-05
29378,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4561358,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4791183,1446874.0,3309829.0,,,2,2.3097622099804826e-05
3523810,3309829.0,,,,2,2.3097622099804826e-05
89989,2007020.0,3309829.0,,,2,2.3097622099804826e-05
2381678,3309829.0,,,,2,2.3097622099804826e-05
2272004,1446874.0,3309829.0,,,2,2.3097622099804826e-05
303279,3309829.0,,,,2,2.3097622099804826e-05
4793583,3309829.0,,,,2,2.3097622099804826e-05
2730341,2327105.0,3309829.0,,,2,2.3097622099804826e-05
4664762,3309829.0,,,,2,2.3097622099804826e-05
3841999,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4870025,3309829.0,,,,2,2.3097622099804826e-05
4880405,3309829.0,,,,2,2.3097622099804826e-05
4860793,1446874.0,3309829.0,,,2,2.3097622099804826e-05
3665518,1446874.0,3309829.0,,,2,2.3097622099804826e-05
3528107,1446874.0,3309829.0,,,2,2.3097622099804826e-05
2067404,816227.0,1446874.0,3309829.0,,2,2.3097622099804826e-05
4239194,4390069.0,3309829.0,,,2,2.3097622099804826e-05
2979641,1446874.0,3309829.0,,,2,2.3097622099804826e-05
4628439,1446874.0,3309829.0,,,2,2.3097622099804826e-05
2708530,3309829.0,,,,2,2.3097622099804826e-05
797821,3491733.0,3309829.0,,,2,2.3097622099804826e-05
1050809,3309829.0,,,,2,2.3097622099804826e-05
2075081,3309829.0,,,,2,2.3097622099804826e-05
4931499,2725821.0,,,,2,2.3097622099804826e-05
487134,3309829.0,,,,2,2.3097622099804826e-05
1405584,1446874.0,3309829.0,,,2,2.3097622099804826e-05
2959660,3309829.0,,,,2,2.3097622099804826e-05
4915882,,,,,2,2.3097622099804826e-05
4269010,3309829.0,,,,2,2.3097622099804826e-05
4797968,520924.0,4808255.0,1446874.0,3309829.0,2,2.3097622099804826e-05
4260804,3309829.0,,,,2,2.3097622099804826e-05
