p1,p2,p3,p4,p5,counts,norm_counts
4915261,4808256.0,1446874.0,3309829.0,,25,0.0004798832923832924
3175516,3607104.0,3309829.0,,,25,0.0004798832923832924
4901463,1446874.0,3309829.0,,,24,0.0004606879606879607
4483440,4915261.0,4808255.0,1446875.0,3309829.0,23,0.000441492628992629
1564236,4808255.0,1446874.0,3309829.0,,23,0.000441492628992629
1592198,3209286.0,,,,23,0.000441492628992629
3684342,1446874.0,3309829.0,,,23,0.000441492628992629
31237,3477689.0,3607105.0,3309829.0,,23,0.000441492628992629
515333,3309829.0,,,,23,0.000441492628992629
4755872,,,,,23,0.000441492628992629
1719866,3309829.0,,,,22,0.0004222972972972973
214754,3175516.0,3607105.0,3309829.0,,22,0.0004222972972972973
282954,1446874.0,3309829.0,,,21,0.0004031019656019656
4635437,2853438.0,1446874.0,3309829.0,,21,0.0004031019656019656
4906314,1858066.0,4390069.0,3309829.0,,21,0.0004031019656019656
2724114,1446874.0,3309829.0,,,21,0.0004031019656019656
2967964,4915261.0,4808255.0,1446874.0,3309829.0,21,0.0004031019656019656
116952,3309829.0,,,,20,0.0003839066339066339
4673173,3607105.0,3309829.0,,,19,0.0003647113022113022
3072565,,,,,19,0.0003647113022113022
944404,4813322.0,1436935.0,2853438.0,1446874.0,19,0.0003647113022113022
4483440,4915261.0,4808255.0,1446874.0,,19,0.0003647113022113022
505692,1446874.0,3309829.0,,,19,0.0003647113022113022
1380190,4752040.0,4808255.0,1446874.0,3309829.0,19,0.0003647113022113022
3263253,1587789.0,,,,19,0.0003647113022113022
163128,,,,,19,0.0003647113022113022
4874581,,,,,18,0.0003455159705159705
4799292,3309829.0,,,,18,0.0003455159705159705
4483440,4915261.0,4808255.0,3309829.0,,18,0.0003455159705159705
4808255,1446874.0,,,,18,0.0003455159705159705
4802829,4808793.0,3607105.0,3309829.0,,17,0.0003263206388206388
4507583,1446874.0,3309829.0,,,17,0.0003263206388206388
722534,3309829.0,,,,17,0.0003263206388206388
2483577,3712065.0,1446874.0,3309829.0,,17,0.0003263206388206388
4663517,3309829.0,,,,17,0.0003263206388206388
4919824,3309829.0,,,,17,0.0003263206388206388
462000,3309829.0,,,,16,0.0003071253071253071
3478588,4808255.0,1446874.0,3309829.0,,16,0.0003071253071253071
4139704,2853438.0,1446874.0,3309829.0,,16,0.0003071253071253071
2901105,4704104.0,1446874.0,3309829.0,,16,0.0003071253071253071
4944180,3309829.0,,,,16,0.0003071253071253071
4941168,524308.0,894193.0,3209287.0,,16,0.0003071253071253071
1271770,4808255.0,1446874.0,3309829.0,,16,0.0003071253071253071
4862528,1446874.0,3309829.0,,,16,0.0003071253071253071
4669342,3309829.0,,,,16,0.0003071253071253071
1792616,,,,,15,0.0002879299754299754
4205836,,,,,15,0.0002879299754299754
797795,4860620.0,4808255.0,1446874.0,3309829.0,15,0.0002879299754299754
4916787,,,,,15,0.0002879299754299754
4942654,3309829.0,,,,15,0.0002879299754299754
3712065,1446874.0,3309828.0,,,15,0.0002879299754299754
4483440,4915261.0,4808256.0,1446874.0,3309829.0,15,0.0002879299754299754
1844067,3050645.0,1271770.0,4808255.0,,14,0.00026873464373464373
4937241,4029663.0,4808255.0,1446875.0,3309829.0,14,0.00026873464373464373
1446874,,,,,14,0.00026873464373464373
4224787,1446874.0,3309829.0,,,14,0.00026873464373464373
4647027,3607105.0,3309829.0,,,14,0.00026873464373464373
1686066,3309829.0,,,,13,0.00024953931203931204
4915261,4808255.0,3309829.0,,,13,0.00024953931203931204
4745713,4094003.0,,,,13,0.00024953931203931204
4483440,4915261.0,4808255.0,,,13,0.00024953931203931204
2702375,4497820.0,,,,13,0.00024953931203931204
2853438,1446875.0,3309829.0,,,13,0.00024953931203931204
4483440,4915261.0,4808255.0,1446874.0,3309826.0,13,0.00024953931203931204
4923145,1446874.0,3309829.0,,,13,0.00024953931203931204
4626775,3826291.0,3309829.0,,,13,0.00024953931203931204
4936402,,,,,13,0.00024953931203931204
2756140,3309829.0,,,,12,0.00023034398034398035
4664294,3309829.0,,,,12,0.00023034398034398035
4865345,4498036.0,2853438.0,1446874.0,3309829.0,12,0.00023034398034398035
4608069,3309829.0,,,,12,0.00023034398034398035
4505640,1446874.0,3309829.0,,,12,0.00023034398034398035
3712063,1446874.0,3309829.0,,,12,0.00023034398034398035
4811698,4915261.0,4808255.0,1446874.0,,12,0.00023034398034398035
1446876,3309829.0,,,,12,0.00023034398034398035
1374581,4902321.0,,,,12,0.00023034398034398035
4874755,3607105.0,3309829.0,,,12,0.00023034398034398035
2025747,816227.0,1446874.0,3309829.0,,12,0.00023034398034398035
4937241,4029663.0,4808255.0,1446874.0,,12,0.00023034398034398035
2226991,3309829.0,,,,11,0.00021114864864864866
1844067,3050645.0,1271770.0,4808255.0,1446880.0,11,0.00021114864864864866
410701,3654347.0,4808255.0,1446874.0,3309829.0,11,0.00021114864864864866
1953486,3309829.0,,,,11,0.00021114864864864866
4633386,3309829.0,,,,11,0.00021114864864864866
4901049,3309829.0,,,,11,0.00021114864864864866
4837141,3309829.0,,,,11,0.00021114864864864866
4864557,1723607.0,4704104.0,1446874.0,3309829.0,11,0.00021114864864864866
4403605,1446874.0,3309829.0,,,11,0.00021114864864864866
1062742,4806049.0,1446874.0,3309829.0,,11,0.00021114864864864866
4747782,,,,,11,0.00021114864864864866
2665916,1624778.0,1446875.0,3309829.0,,11,0.00021114864864864866
4797340,1446874.0,3309829.0,,,11,0.00021114864864864866
3354739,3150337.0,,,,11,0.00021114864864864866
4401273,4738232.0,,,,10,0.00019195331695331694
737695,3309829.0,,,,10,0.00019195331695331694
131580,1446874.0,3309829.0,,,10,0.00019195331695331694
4578183,1446874.0,3309829.0,,,10,0.00019195331695331694
4755546,409205.0,4858950.0,1446874.0,3309829.0,10,0.00019195331695331694
4864037,3309829.0,,,,10,0.00019195331695331694
4813867,894193.0,3209286.0,,,10,0.00019195331695331694
3486962,1932805.0,4808255.0,1446874.0,3309829.0,10,0.00019195331695331694
4900789,1446874.0,3309829.0,,,10,0.00019195331695331694
3131342,3309829.0,,,,10,0.00019195331695331694
1380190,4752040.0,4808255.0,1446874.0,,10,0.00019195331695331694
4737753,,,,,10,0.00019195331695331694
4935490,1446874.0,3309829.0,,,10,0.00019195331695331694
4862730,4915261.0,4808255.0,1446874.0,,10,0.00019195331695331694
2696276,2853438.0,1446874.0,3309829.0,,10,0.00019195331695331694
2656581,4427451.0,3309829.0,,,10,0.00019195331695331694
2714790,4643777.0,524979.0,2327105.0,3309829.0,10,0.00019195331695331694
518514,3309829.0,,,,9,0.00017275798525798525
4671245,3309829.0,,,,9,0.00017275798525798525
3061014,3607105.0,3309829.0,,,9,0.00017275798525798525
4483440,4915260.0,4808255.0,1446874.0,3309829.0,9,0.00017275798525798525
4265342,1446874.0,3309829.0,,,9,0.00017275798525798525
4862730,4915261.0,4808255.0,1446875.0,3309829.0,9,0.00017275798525798525
4865441,4935397.0,3712065.0,1446874.0,3309829.0,9,0.00017275798525798525
4790419,,,,,9,0.00017275798525798525
4915261,4808255.0,1446874.0,3309828.0,,9,0.00017275798525798525
648965,3309829.0,,,,9,0.00017275798525798525
4189926,3712065.0,1446874.0,3309829.0,,9,0.00017275798525798525
343651,3309829.0,,,,9,0.00017275798525798525
4665217,,,,,9,0.00017275798525798525
3073753,,,,,9,0.00017275798525798525
1844067,3050645.0,1271770.0,4808255.0,1446878.0,9,0.00017275798525798525
4931018,4808255.0,1446874.0,3309829.0,,9,0.00017275798525798525
4844155,3309829.0,,,,9,0.00017275798525798525
4643930,4802829.0,4808793.0,3607105.0,3309829.0,9,0.00017275798525798525
1104688,1446874.0,3309829.0,,,9,0.00017275798525798525
2181389,1446874.0,3309829.0,,,9,0.00017275798525798525
452055,1446874.0,3309829.0,,,9,0.00017275798525798525
1932805,4808255.0,1446874.0,3309829.0,,9,0.00017275798525798525
4844448,,,,,8,0.00015356265356265356
1109473,3309829.0,,,,8,0.00015356265356265356
2433045,1446874.0,3309829.0,,,8,0.00015356265356265356
1727683,3309829.0,,,,8,0.00015356265356265356
761329,,,,,8,0.00015356265356265356
4899277,1446874.0,3309829.0,,,8,0.00015356265356265356
4806049,1446874.0,3309829.0,,,8,0.00015356265356265356
4705596,1446874.0,3309829.0,,,8,0.00015356265356265356
2290557,3607105.0,3309829.0,,,8,0.00015356265356265356
3807696,1446874.0,3309829.0,,,8,0.00015356265356265356
1783495,1169730.0,,,,8,0.00015356265356265356
1786113,115068.0,4808255.0,1446874.0,,8,0.00015356265356265356
4664295,3309829.0,,,,8,0.00015356265356265356
497023,3175516.0,3607105.0,3309829.0,,8,0.00015356265356265356
3607104,3309829.0,,,,8,0.00015356265356265356
4868029,3607105.0,3309829.0,,,8,0.00015356265356265356
1072561,,,,,8,0.00015356265356265356
4866188,4943954.0,226278.0,4808255.0,1446874.0,8,0.00015356265356265356
3712065,1446875.0,3309829.0,,,8,0.00015356265356265356
4625216,1446874.0,3309829.0,,,8,0.00015356265356265356
3623149,4808255.0,1446874.0,3309829.0,,8,0.00015356265356265356
4868853,4676793.0,,,,8,0.00015356265356265356
4862730,4915261.0,4808255.0,3309829.0,,8,0.00015356265356265356
4813796,,,,,8,0.00015356265356265356
3354739,3150337.0,3115709.0,3712065.0,1446874.0,8,0.00015356265356265356
4639233,3309829.0,,,,8,0.00015356265356265356
2970238,4808842.0,4808255.0,1446874.0,3309829.0,8,0.00015356265356265356
1799219,1446874.0,3309829.0,,,8,0.00015356265356265356
4292417,3309829.0,,,,8,0.00015356265356265356
4483440,4915261.0,4808255.0,1446877.0,3309829.0,8,0.00015356265356265356
4620508,,,,,8,0.00015356265356265356
1723607,4704104.0,1446874.0,3309829.0,,8,0.00015356265356265356
4630655,4427451.0,3309829.0,,,8,0.00015356265356265356
2912696,4651754.0,3712065.0,1446874.0,3309829.0,8,0.00015356265356265356
4805201,4627202.0,,,,8,0.00015356265356265356
375453,4902321.0,,,,8,0.00015356265356265356
4915774,3309829.0,,,,8,0.00015356265356265356
2548470,3309829.0,,,,8,0.00015356265356265356
4630298,1169730.0,,,,8,0.00015356265356265356
4631642,3309829.0,,,,8,0.00015356265356265356
4915261,4808255.0,1446880.0,3309829.0,,7,0.00013436732186732187
2576361,1446874.0,3309829.0,,,7,0.00013436732186732187
4810870,3309829.0,,,,7,0.00013436732186732187
4879896,3309829.0,,,,7,0.00013436732186732187
2281225,3309829.0,,,,7,0.00013436732186732187
544435,3309829.0,,,,7,0.00013436732186732187
2672669,2665916.0,1624778.0,1446874.0,3309829.0,7,0.00013436732186732187
1776433,4808255.0,1446874.0,3309829.0,,7,0.00013436732186732187
4862730,4915261.0,4808255.0,1446874.0,3309826.0,7,0.00013436732186732187
3038279,3309829.0,,,,7,0.00013436732186732187
4634302,3309829.0,,,,7,0.00013436732186732187
4929933,3175516.0,3607105.0,3309829.0,,7,0.00013436732186732187
4941168,524308.0,894194.0,3209286.0,,7,0.00013436732186732187
4626002,3309829.0,,,,7,0.00013436732186732187
4808255,,,,,7,0.00013436732186732187
4811698,4915261.0,4808255.0,1446875.0,3309829.0,7,0.00013436732186732187
1765401,1446874.0,3309829.0,,,7,0.00013436732186732187
3778671,1376119.0,4507582.0,1446874.0,3309829.0,7,0.00013436732186732187
4799553,2765612.0,3607105.0,3309829.0,,7,0.00013436732186732187
1278795,1169730.0,,,,7,0.00013436732186732187
4666479,3712064.0,1446874.0,3309829.0,,7,0.00013436732186732187
2294774,1446874.0,3309829.0,,,7,0.00013436732186732187
2665916,1624778.0,1446874.0,865902.0,3309829.0,7,0.00013436732186732187
4799746,,,,,7,0.00013436732186732187
2309491,3309829.0,,,,7,0.00013436732186732187
4650128,4808255.0,1446874.0,3309829.0,,7,0.00013436732186732187
1777579,1446874.0,3309829.0,,,7,0.00013436732186732187
4808257,1446874.0,3309829.0,,,7,0.00013436732186732187
2659757,3309829.0,,,,7,0.00013436732186732187
4841091,4635710.0,,,,7,0.00013436732186732187
4793055,3309829.0,,,,7,0.00013436732186732187
4805762,524308.0,894193.0,3209286.0,,7,0.00013436732186732187
4808842,4808255.0,1446874.0,3309829.0,,7,0.00013436732186732187
4928869,,,,,7,0.00013436732186732187
4635266,1446874.0,3309829.0,,,7,0.00013436732186732187
4626012,2665916.0,1624778.0,1446874.0,,7,0.00013436732186732187
3758365,1446874.0,3309829.0,,,7,0.00013436732186732187
4671377,1446874.0,3309829.0,,,7,0.00013436732186732187
3309827,,,,,7,0.00013436732186732187
4643774,,,,,7,0.00013436732186732187
506658,4937241.0,4029663.0,4808255.0,1446874.0,7,0.00013436732186732187
520924,4808255.0,1446875.0,3309829.0,,7,0.00013436732186732187
4281326,4837384.0,3309829.0,,,7,0.00013436732186732187
2661019,4808255.0,1446874.0,3309829.0,,7,0.00013436732186732187
4934006,522929.0,4485358.0,4808255.0,1446874.0,7,0.00013436732186732187
14661,3309829.0,,,,7,0.00013436732186732187
2726156,3309829.0,,,,7,0.00013436732186732187
4677629,4808255.0,1446874.0,3309829.0,,7,0.00013436732186732187
4797650,2327105.0,3309829.0,,,7,0.00013436732186732187
3061338,3309829.0,,,,7,0.00013436732186732187
1017714,2635128.0,4808255.0,1446874.0,3309829.0,7,0.00013436732186732187
4015054,965642.0,1446874.0,3309829.0,,7,0.00013436732186732187
2993050,3309829.0,,,,7,0.00013436732186732187
4679384,3309829.0,,,,7,0.00013436732186732187
2040553,1446874.0,3309829.0,,,7,0.00013436732186732187
4915261,4808255.0,1446874.0,,,7,0.00013436732186732187
4937241,4029663.0,4808256.0,1446874.0,3309829.0,7,0.00013436732186732187
4628054,1446874.0,3309829.0,,,7,0.00013436732186732187
4900065,4930699.0,1169729.0,,,7,0.00013436732186732187
524308,894193.0,3209287.0,,,7,0.00013436732186732187
1788579,1446874.0,3309829.0,,,7,0.00013436732186732187
663926,1446874.0,3309829.0,,,6,0.00011517199017199018
4862730,4915261.0,4808255.0,1446877.0,3309829.0,6,0.00011517199017199018
4915261,4808255.0,1446875.0,,,6,0.00011517199017199018
4919902,2748477.0,4808255.0,1446874.0,3309829.0,6,0.00011517199017199018
4485254,4790788.0,2327105.0,3309829.0,,6,0.00011517199017199018
3778671,1376119.0,4507584.0,1446874.0,3309829.0,6,0.00011517199017199018
3175517,3607105.0,3309829.0,,,6,0.00011517199017199018
3150146,1446874.0,3309829.0,,,6,0.00011517199017199018
4865273,3309829.0,,,,6,0.00011517199017199018
4249823,3607105.0,3309829.0,,,6,0.00011517199017199018
4797163,3712065.0,1446874.0,3309829.0,,6,0.00011517199017199018
3511619,1932805.0,4808255.0,1446874.0,3309829.0,6,0.00011517199017199018
3818040,,,,,6,0.00011517199017199018
2068339,3309829.0,,,,6,0.00011517199017199018
1774825,,,,,6,0.00011517199017199018
1566943,3309829.0,,,,6,0.00011517199017199018
4849710,,,,,6,0.00011517199017199018
4866097,,,,,6,0.00011517199017199018
4101308,1066749.0,2853438.0,1446874.0,3309829.0,6,0.00011517199017199018
2705546,3309829.0,,,,6,0.00011517199017199018
4862730,4915260.0,4808255.0,1446874.0,3309829.0,6,0.00011517199017199018
4800644,3608003.0,3309829.0,,,6,0.00011517199017199018
4862730,4915261.0,4808255.0,,,6,0.00011517199017199018
1821156,4790788.0,2327105.0,3309829.0,,6,0.00011517199017199018
4836933,,,,,6,0.00011517199017199018
4811698,4915261.0,4808255.0,3309829.0,,6,0.00011517199017199018
2214584,,,,,6,0.00011517199017199018
523874,3175516.0,3607105.0,3309829.0,,6,0.00011517199017199018
516620,4738232.0,,,,6,0.00011517199017199018
3067241,3309829.0,,,,6,0.00011517199017199018
2409720,230593.0,2327105.0,3309829.0,,6,0.00011517199017199018
3103777,299808.0,4808255.0,1446874.0,3309829.0,6,0.00011517199017199018
4917534,1446874.0,3309829.0,,,6,0.00011517199017199018
1810162,4427451.0,3309829.0,,,6,0.00011517199017199018
3712065,,,,,6,0.00011517199017199018
371064,3309829.0,,,,6,0.00011517199017199018
4381680,4811823.0,2327105.0,3309829.0,,6,0.00011517199017199018
2846183,3309829.0,,,,6,0.00011517199017199018
1106229,2853438.0,1446874.0,3309829.0,,6,0.00011517199017199018
3695108,,,,,6,0.00011517199017199018
3563527,3309829.0,,,,6,0.00011517199017199018
4900065,1169730.0,,,,6,0.00011517199017199018
4813374,3931455.0,4808255.0,1446874.0,,6,0.00011517199017199018
1719785,3309829.0,,,,6,0.00011517199017199018
4934216,2359810.0,4704104.0,1446874.0,3309829.0,6,0.00011517199017199018
421810,3607105.0,3309829.0,,,6,0.00011517199017199018
1452263,4915261.0,4808255.0,1446874.0,3309829.0,6,0.00011517199017199018
4434225,2974647.0,3309829.0,,,6,0.00011517199017199018
2987208,3309829.0,,,,6,0.00011517199017199018
4795184,4915261.0,4808255.0,1446874.0,,6,0.00011517199017199018
4939045,3309829.0,,,,6,0.00011517199017199018
4877858,4738232.0,,,,6,0.00011517199017199018
2967964,4915261.0,4808255.0,1446874.0,,6,0.00011517199017199018
4862730,4915261.0,4808256.0,1446874.0,3309829.0,6,0.00011517199017199018
4704104,1446875.0,3309829.0,,,6,0.00011517199017199018
741400,1446874.0,3309829.0,,,5,9.597665847665847e-05
4655556,3309829.0,,,,5,9.597665847665847e-05
4868184,3309829.0,,,,5,9.597665847665847e-05
2723242,1446874.0,3309829.0,,,5,9.597665847665847e-05
4808793,3607104.0,3309829.0,,,5,9.597665847665847e-05
2730786,1446874.0,3309829.0,,,5,9.597665847665847e-05
4632218,3916905.0,3712065.0,1446874.0,3309829.0,5,9.597665847665847e-05
2602624,2101375.0,2853438.0,1446874.0,3309829.0,5,9.597665847665847e-05
184553,3309829.0,,,,5,9.597665847665847e-05
1445838,1782486.0,,,,5,9.597665847665847e-05
4915261,4808255.0,1446878.0,3309829.0,,5,9.597665847665847e-05
4650123,,,,,5,9.597665847665847e-05
4758358,1446874.0,3309829.0,,,5,9.597665847665847e-05
3442711,1312387.0,3309829.0,,,5,9.597665847665847e-05
792133,3309829.0,,,,5,9.597665847665847e-05
2588603,,,,,5,9.597665847665847e-05
4632768,3309829.0,,,,5,9.597665847665847e-05
4630101,3309829.0,,,,5,9.597665847665847e-05
1401729,3607105.0,3309829.0,,,5,9.597665847665847e-05
4804178,3471083.0,1852006.0,1446874.0,3309829.0,5,9.597665847665847e-05
4483440,4915261.0,4808255.0,1446874.0,3309827.0,5,9.597665847665847e-05
3712065,1446874.0,,,,5,9.597665847665847e-05
1497453,3309829.0,,,,5,9.597665847665847e-05
4626394,3309829.0,,,,5,9.597665847665847e-05
310753,4793454.0,3712065.0,1446874.0,3309829.0,5,9.597665847665847e-05
4906625,2945599.0,1626250.0,4507582.0,1446874.0,5,9.597665847665847e-05
1784117,4630339.0,4808255.0,1446874.0,3309829.0,5,9.597665847665847e-05
4935383,4928869.0,,,,5,9.597665847665847e-05
525030,3309829.0,,,,5,9.597665847665847e-05
1126870,1446874.0,3309829.0,,,5,9.597665847665847e-05
4837579,3309829.0,,,,5,9.597665847665847e-05
4704104,1446874.0,4577071.0,3309829.0,,5,9.597665847665847e-05
2803183,3712065.0,1446874.0,3309829.0,,5,9.597665847665847e-05
4659769,1446874.0,3309829.0,,,5,9.597665847665847e-05
3905970,3175516.0,3607105.0,3309829.0,,5,9.597665847665847e-05
2468041,1446874.0,3309829.0,,,5,9.597665847665847e-05
392176,3309829.0,,,,5,9.597665847665847e-05
4899152,3309829.0,,,,5,9.597665847665847e-05
4651754,3712065.0,1446874.0,3309829.0,,5,9.597665847665847e-05
4897587,3309829.0,,,,5,9.597665847665847e-05
1792098,4808255.0,1446874.0,3309829.0,,5,9.597665847665847e-05
4396412,1446874.0,3309829.0,,,5,9.597665847665847e-05
4931913,4704104.0,1446874.0,4577072.0,3309829.0,5,9.597665847665847e-05
1782481,1853845.0,4937241.0,,,5,9.597665847665847e-05
4549403,4635437.0,2853438.0,1446874.0,3309829.0,5,9.597665847665847e-05
4648235,1587789.0,,,,5,9.597665847665847e-05
3536036,3309829.0,,,,5,9.597665847665847e-05
2635128,4808255.0,1446874.0,3309829.0,,5,9.597665847665847e-05
4865377,1779122.0,4808255.0,1446874.0,3309829.0,5,9.597665847665847e-05
3715080,4866751.0,3801667.0,,,5,9.597665847665847e-05
1010641,4627202.0,,,,5,9.597665847665847e-05
733014,4738232.0,,,,5,9.597665847665847e-05
4876251,3308119.0,4860708.0,1446874.0,3309829.0,5,9.597665847665847e-05
1400554,3309829.0,,,,5,9.597665847665847e-05
2290601,3309829.0,,,,5,9.597665847665847e-05
4733283,2870624.0,4808255.0,1446874.0,3309829.0,5,9.597665847665847e-05
4738222,3607105.0,3309829.0,,,5,9.597665847665847e-05
4206626,2853438.0,1446874.0,3309829.0,,5,9.597665847665847e-05
4652032,3309829.0,,,,5,9.597665847665847e-05
2703577,3309829.0,,,,5,9.597665847665847e-05
4934090,4902321.0,,,,5,9.597665847665847e-05
4641183,3309829.0,,,,5,9.597665847665847e-05
4943713,4620508.0,,,,5,9.597665847665847e-05
2444133,1446874.0,3309829.0,,,5,9.597665847665847e-05
4704104,1446874.0,3309828.0,,,5,9.597665847665847e-05
902040,3309829.0,,,,5,9.597665847665847e-05
4738231,,,,,5,9.597665847665847e-05
4801976,3209286.0,,,,5,9.597665847665847e-05
4801282,4635437.0,2853438.0,1446874.0,3309829.0,5,9.597665847665847e-05
3730217,3309829.0,,,,5,9.597665847665847e-05
3870984,4902321.0,,,,5,9.597665847665847e-05
4808255,3309829.0,,,,5,9.597665847665847e-05
344006,4738232.0,,,,5,9.597665847665847e-05
4108529,4611443.0,,,,5,9.597665847665847e-05
680439,3309829.0,,,,5,9.597665847665847e-05
4811529,3309829.0,,,,5,9.597665847665847e-05
4915261,4808255.0,,,,5,9.597665847665847e-05
4432360,3309829.0,,,,5,9.597665847665847e-05
4120290,3309829.0,,,,5,9.597665847665847e-05
1511138,3309829.0,,,,5,9.597665847665847e-05
3364547,4611443.0,,,,5,9.597665847665847e-05
86860,3309829.0,,,,5,9.597665847665847e-05
2150099,,,,,5,9.597665847665847e-05
37529,,,,,5,9.597665847665847e-05
4813397,1446874.0,3309829.0,,,5,9.597665847665847e-05
140229,4902321.0,,,,5,9.597665847665847e-05
2150912,1826215.0,1446874.0,3309829.0,,5,9.597665847665847e-05
2837823,3309829.0,,,,5,9.597665847665847e-05
4859658,4808255.0,1446874.0,3309829.0,,5,9.597665847665847e-05
4259025,2899593.0,4676793.0,,,5,9.597665847665847e-05
3353643,3309829.0,,,,5,9.597665847665847e-05
4321783,3175516.0,3607105.0,3309829.0,,5,9.597665847665847e-05
1782115,4627643.0,3422508.0,3712065.0,,5,9.597665847665847e-05
944404,4813322.0,1436935.0,2853438.0,,5,9.597665847665847e-05
4630046,1446874.0,3309829.0,,,5,9.597665847665847e-05
1066749,2853438.0,1446874.0,3309829.0,,5,9.597665847665847e-05
1782481,1853845.0,4937241.0,4808255.0,,5,9.597665847665847e-05
2806627,1324993.0,3309829.0,,,5,9.597665847665847e-05
3211670,3309829.0,,,,5,9.597665847665847e-05
4844540,3209286.0,,,,5,9.597665847665847e-05
4861483,,,,,5,9.597665847665847e-05
3443091,1446874.0,3309829.0,,,5,9.597665847665847e-05
1784136,4666479.0,3712065.0,1446874.0,3309829.0,5,9.597665847665847e-05
4729483,515333.0,3309829.0,,,5,9.597665847665847e-05
4483440,4915261.0,4808255.0,1446875.0,,5,9.597665847665847e-05
